Ax;Ay;Bx;By;Mx;My;Nx;Ny;Vp;vp_raw;varvp;varvp_raw;tensao;corrente;step;potencia;resistencia corrente;resistividade
28.0;0.0;49.0;0.0;37.0;0.0;40.0;0.0;52.51;2936467.0;0.0;11.0;28.52;11.51;368.0;128.0;2478.0;515.964
25.0;0.0;52.0;0.0;37.0;0.0;40.0;0.0;52.13;2915155.0;0.0;46.0;28.61;11.46;369.0;128.0;2497.0;857.441
25.0;0.0;53.0;0.0;37.0;0.0;41.0;0.0;69.22;3870925.0;0.0;101.0;28.4;11.44;370.0;128.0;2483.0;912.424
21.0;0.0;57.0;0.0;37.0;0.0;41.0;0.0;69.21;3870660.0;0.0;2.0;28.69;11.5;371.0;128.0;2495.0;1512.554
17.0;0.0;62.0;0.0;37.0;0.0;42.0;0.0;86.17;4818895.0;0.0;38.0;28.61;11.37;372.0;128.0;2516.0;2380.924
37.0;0.0;40.0;0.0;38.0;0.0;39.0;0.0;17.22;962975.0;0.0;17.0;28.5;11.58;373.0;128.0;2461.0;9.343
36.0;0.0;41.0;0.0;38.0;0.0;39.0;0.0;17.21;962373.0;0.0;0.0;28.43;11.58;374.0;128.0;2455.0;28.014
35.0;0.0;42.0;0.0;38.0;0.0;39.0;0.0;17.26;965394.0;0.0;6.0;28.17;11.51;375.0;128.0;2447.0;56.532
34.0;0.0;43.0;0.0;38.0;0.0;39.0;0.0;17.23;963559.0;0.0;1.0;28.14;11.68;376.0;128.0;2409.0;92.688
34.0;0.0;44.0;0.0;38.0;0.0;40.0;0.0;34.94;1954087.0;0.0;32.0;28.12;11.54;377.0;128.0;2437.0;114.143
32.0;0.0;46.0;0.0;38.0;0.0;40.0;0.0;34.92;1952593.0;0.0;2.0;28.43;11.53;378.0;128.0;2466.0;228.353
30.0;0.0;48.0;0.0;38.0;0.0;40.0;0.0;34.9;1951568.0;0.0;2.0;28.23;11.54;379.0;128.0;2446.0;380.04
29.0;0.0;50.0;0.0;38.0;0.0;41.0;0.0;52.0;2907927.0;0.0;21.0;28.41;11.6;380.0;128.0;2449.0;506.988
26.0;0.0;53.0;0.0;38.0;0.0;41.0;0.0;52.06;2911492.0;0.0;20.0;28.72;11.59;381.0;128.0;2478.0;846.685
26.0;0.0;54.0;0.0;38.0;0.0;42.0;0.0;69.44;3883624.0;0.0;2.0;28.46;11.45;382.0;128.0;2486.0;914.524
22.0;0.0;58.0;0.0;38.0;0.0;42.0;0.0;69.64;3894670.0;0.0;26.0;28.44;11.51;383.0;128.0;2471.0;1520.629
18.0;0.0;63.0;0.0;38.0;0.0;43.0;0.0;86.17;4818981.0;0.0;69.0;28.88;11.6;384.0;128.0;2490.0;2333.716
38.0;0.0;41.0;0.0;39.0;0.0;40.0;0.0;17.39;972329.0;0.0;6.0;27.94;11.79;385.0;128.0;2370.0;9.268
37.0;0.0;42.0;0.0;39.0;0.0;40.0;0.0;17.26;965241.0;0.0;0.0;28.27;11.61;386.0;128.0;2435.0;28.023
36.0;0.0;43.0;0.0;39.0;0.0;40.0;0.0;17.29;967174.0;0.0;0.0;28.21;11.57;387.0;128.0;2438.0;56.337
35.0;0.0;44.0;0.0;39.0;0.0;40.0;0.0;17.46;976285.0;0.0;0.0;28.09;11.58;388.0;128.0;2426.0;94.736
35.0;0.0;45.0;0.0;39.0;0.0;41.0;0.0;34.74;1942886.0;0.0;8.0;28.46;11.45;389.0;128.0;2486.0;114.381
33.0;0.0;47.0;0.0;39.0;0.0;41.0;0.0;34.84;1948134.0;0.0;27.0;28.24;11.51;390.0;128.0;2454.0;228.225
31.0;0.0;49.0;0.0;39.0;0.0;41.0;0.0;34.56;1932604.0;0.0;2.0;28.59;11.35;391.0;128.0;2519.0;382.638
30.0;0.0;51.0;0.0;39.0;0.0;42.0;0.0;51.99;2907615.0;0.0;21.0;28.49;11.51;392.0;128.0;2475.0;510.854
27.0;0.0;54.0;0.0;39.0;0.0;42.0;0.0;51.86;2900107.0;0.0;18.0;28.85;11.5;393.0;128.0;2509.0;850.033
27.0;0.0;55.0;0.0;39.0;0.0;43.0;0.0;69.43;3882575.0;0.0;39.0;28.61;11.37;394.0;128.0;2516.0;920.827
23.0;0.0;59.0;0.0;39.0;0.0;43.0;0.0;69.06;3862212.0;0.0;50.0;28.53;11.37;395.0;128.0;2509.0;1526.532
39.0;0.0;42.0;0.0;40.0;0.0;41.0;0.0;17.11;956686.0;0.0;13.0;28.4;11.56;396.0;128.0;2457.0;9.3
38.0;0.0;43.0;0.0;40.0;0.0;41.0;0.0;17.0;950524.0;0.0;11.0;28.12;11.7;397.0;128.0;2403.0;27.388
37.0;0.0;44.0;0.0;40.0;0.0;41.0;0.0;17.01;951461.0;0.0;3.0;28.18;11.68;398.0;128.0;2413.0;54.903
36.0;0.0;45.0;0.0;40.0;0.0;41.0;0.0;17.04;952835.0;0.0;7.0;28.47;11.49;399.0;128.0;2478.0;93.181
36.0;0.0;46.0;0.0;40.0;0.0;42.0;0.0;34.64;1937102.0;0.0;49.0;27.97;11.58;400.0;128.0;2415.0;112.772
34.0;0.0;48.0;0.0;40.0;0.0;42.0;0.0;34.66;1938078.0;0.0;26.0;28.52;11.63;401.0;128.0;2452.0;224.704
32.0;0.0;50.0;0.0;40.0;0.0;42.0;0.0;34.58;1933967.0;0.0;48.0;28.37;11.69;402.0;128.0;2427.0;371.724
31.0;0.0;52.0;0.0;40.0;0.0;43.0;0.0;51.74;2893320.0;0.0;79.0;28.46;11.53;403.0;128.0;2468.0;507.516
28.0;0.0;55.0;0.0;40.0;0.0;43.0;0.0;51.78;2895516.0;0.0;0.0;28.56;11.62;404.0;128.0;2458.0;839.957
28.0;0.0;56.0;0.0;40.0;0.0;44.0;0.0;69.49;3885898.0;0.0;17.0;28.49;11.56;405.0;128.0;2465.0;906.474
24.0;0.0;60.0;0.0;40.0;0.0;44.0;0.0;68.8;3847379.0;0.0;18.0;28.64;11.34;406.0;128.0;2526.0;1524.808
40.0;0.0;43.0;0.0;41.0;0.0;42.0;0.0;17.18;960908.0;0.0;0.0;28.38;11.62;407.0;128.0;2442.0;9.29
39.0;0.0;44.0;0.0;41.0;0.0;42.0;0.0;17.14;958363.0;0.0;0.0;28.24;11.76;408.0;128.0;2401.0;27.473
38.0;0.0;45.0;0.0;41.0;0.0;42.0;0.0;17.12;957540.0;0.0;0.0;28.05;11.53;409.0;128.0;2433.0;55.976
37.0;0.0;46.0;0.0;41.0;0.0;42.0;0.0;17.22;963213.0;0.0;2.0;28.21;11.62;410.0;128.0;2428.0;93.112
37.0;0.0;47.0;0.0;41.0;0.0;43.0;0.0;34.7;1940291.0;0.0;5.0;28.34;11.48;411.0;128.0;2469.0;113.951
35.0;0.0;49.0;0.0;41.0;0.0;43.0;0.0;34.54;1931415.0;0.0;18.0;28.2;11.51;412.0;128.0;2450.0;226.26
33.0;0.0;51.0;0.0;41.0;0.0;43.0;0.0;34.62;1936265.0;0.0;20.0;28.66;11.63;413.0;128.0;2464.0;374.074
32.0;0.0;53.0;0.0;41.0;0.0;44.0;0.0;52.18;2918086.0;0.0;15.0;28.15;11.65;414.0;128.0;2416.0;506.56
29.0;0.0;56.0;0.0;41.0;0.0;44.0;0.0;52.06;2911221.0;0.0;17.0;28.72;11.35;415.0;128.0;2530.0;864.588
29.0;0.0;57.0;0.0;41.0;0.0;45.0;0.0;69.25;3872781.0;0.0;30.0;28.59;11.47;416.0;128.0;2493.0;910.432
25.0;0.0;61.0;0.0;41.0;0.0;45.0;0.0;69.06;3861881.0;0.0;78.0;28.73;11.45;417.0;128.0;2509.0;1515.866
41.0;0.0;44.0;0.0;42.0;0.0;43.0;0.0;17.33;969030.0;0.0;5.0;28.31;11.64;418.0;128.0;2432.0;9.355
40.0;0.0;45.0;0.0;42.0;0.0;43.0;0.0;17.1;956346.0;0.0;0.0;28.23;11.51;419.0;128.0;2453.0;28.004
39.0;0.0;46.0;0.0;42.0;0.0;43.0;0.0;17.2;962057.0;0.0;2.0;28.08;11.61;420.0;128.0;2419.0;55.851
38.0;0.0;47.0;0.0;42.0;0.0;43.0;0.0;17.22;962918.0;0.0;12.0;28.02;11.55;421.0;128.0;2426.0;93.677
38.0;0.0;48.0;0.0;42.0;0.0;44.0;0.0;34.68;1939719.0;0.0;18.0;28.05;11.62;422.0;128.0;2414.0;112.513
36.0;0.0;50.0;0.0;42.0;0.0;44.0;0.0;34.58;1934040.0;0.0;11.0;28.29;11.56;423.0;128.0;2447.0;225.542
34.0;0.0;52.0;0.0;42.0;0.0;44.0;0.0;34.76;1943889.0;0.0;0.0;28.0;11.54;424.0;128.0;2426.0;378.516
33.0;0.0;54.0;0.0;42.0;0.0;45.0;0.0;51.87;2901035.0;0.0;15.0;28.11;11.46;425.0;128.0;2453.0;511.899
30.0;0.0;57.0;0.0;42.0;0.0;45.0;0.0;51.85;2899429.0;0.0;6.0;28.32;11.3;426.0;128.0;2506.0;864.911
30.0;0.0;58.0;0.0;42.0;0.0;46.0;0.0;69.21;3870624.0;0.0;1.0;28.53;11.61;427.0;128.0;2457.0;898.934
26.0;0.0;62.0;0.0;42.0;0.0;46.0;0.0;68.89;3852428.0;0.0;3.0;28.38;11.46;428.0;128.0;2476.0;1510.815
42.0;0.0;45.0;0.0;43.0;0.0;44.0;0.0;17.18;960971.0;0.0;0.0;28.14;11.53;429.0;128.0;2441.0;9.362
41.0;0.0;46.0;0.0;43.0;0.0;44.0;0.0;17.2;961922.0;0.0;1.0;28.32;11.65;430.0;128.0;2431.0;27.829
40.0;0.0;47.0;0.0;43.0;0.0;44.0;0.0;17.24;964219.0;0.0;7.0;28.27;11.59;431.0;128.0;2439.0;56.077
39.0;0.0;48.0;0.0;43.0;0.0;44.0;0.0;17.13;957783.0;0.0;0.0;28.37;11.61;432.0;128.0;2444.0;92.705
39.0;0.0;49.0;0.0;43.0;0.0;45.0;0.0;34.79;1945611.0;0.0;3.0;28.5;11.34;433.0;128.0;2513.0;115.657
37.0;0.0;51.0;0.0;43.0;0.0;45.0;0.0;34.71;1941357.0;0.0;0.0;28.35;11.35;434.0;128.0;2498.0;230.579
35.0;0.0;53.0;0.0;43.0;0.0;45.0;0.0;34.74;1942937.0;0.0;1.0;28.12;11.35;435.0;128.0;2478.0;384.631
34.0;0.0;55.0;0.0;43.0;0.0;46.0;0.0;51.98;2906939.0;0.0;5.0;28.66;11.41;436.0;128.0;2512.0;515.232
31.0;0.0;58.0;0.0;43.0;0.0;46.0;0.0;51.94;2904940.0;0.0;20.0;28.73;11.35;437.0;128.0;2531.0;862.596
31.0;0.0;59.0;0.0;43.0;0.0;47.0;0.0;68.89;3852701.0;0.0;25.0;28.5;11.23;438.0;128.0;2538.0;925.055
27.0;0.0;63.0;0.0;43.0;0.0;47.0;0.0;69.09;3863914.0;0.0;21.0;28.81;11.36;439.0;128.0;2536.0;1528.54
43.0;0.0;46.0;0.0;44.0;0.0;45.0;0.0;17.06;953896.0;0.0;17.0;28.02;11.4;440.0;128.0;2458.0;9.403
42.0;0.0;47.0;0.0;44.0;0.0;45.0;0.0;17.11;956725.0;0.0;10.0;28.29;11.26;441.0;128.0;2512.0;28.643
41.0;0.0;48.0;0.0;44.0;0.0;45.0;0.0;17.14;958343.0;0.0;5.0;28.14;11.38;442.0;128.0;2473.0;56.781
40.0;0.0;49.0;0.0;44.0;0.0;45.0;0.0;17.09;955677.0;0.0;0.0;28.38;11.36;443.0;128.0;2498.0;94.524
40.0;0.0;50.0;0.0;44.0;0.0;46.0;0.0;34.57;1933507.0;0.0;0.0;28.21;11.38;444.0;128.0;2479.0;114.522
38.0;0.0;52.0;0.0;44.0;0.0;46.0;0.0;34.54;1931858.0;0.0;21.0;28.14;11.32;445.0;128.0;2486.0;230.058
36.0;0.0;54.0;0.0;44.0;0.0;46.0;0.0;34.49;1928548.0;0.0;25.0;28.47;11.26;446.0;128.0;2528.0;384.915
35.0;0.0;56.0;0.0;44.0;0.0;47.0;0.0;52.03;2909673.0;0.0;85.0;28.15;11.27;447.0;128.0;2498.0;522.134
32.0;0.0;59.0;0.0;44.0;0.0;47.0;0.0;51.82;2898034.0;0.0;93.0;28.24;11.06;448.0;128.0;2553.0;883.168
32.0;0.0;60.0;0.0;44.0;0.0;48.0;0.0;69.13;3865980.0;0.0;0.0;28.43;11.35;449.0;128.0;2505.0;918.463
44.0;0.0;47.0;0.0;45.0;0.0;46.0;0.0;17.15;958853.0;0.0;1.0;28.29;11.35;450.0;128.0;2493.0;9.494
43.0;0.0;48.0;0.0;45.0;0.0;46.0;0.0;17.12;957294.0;0.0;1.0;28.15;11.34;451.0;128.0;2482.0;28.457
42.0;0.0;49.0;0.0;45.0;0.0;46.0;0.0;17.07;954789.0;0.0;0.0;28.21;11.4;452.0;128.0;2475.0;56.449
41.0;0.0;50.0;0.0;45.0;0.0;46.0;0.0;17.13;957806.0;0.0;0.0;28.11;11.32;453.0;128.0;2483.0;95.08
41.0;0.0;51.0;0.0;45.0;0.0;47.0;0.0;34.58;1933721.0;0.0;31.0;28.21;11.29;454.0;128.0;2499.0;115.468
39.0;0.0;53.0;0.0;45.0;0.0;47.0;0.0;34.61;1935690.0;0.0;2.0;28.12;11.01;455.0;128.0;2554.0;237.015
37.0;0.0;55.0;0.0;45.0;0.0;47.0;0.0;34.63;1936788.0;0.0;0.0;28.29;11.0;456.0;128.0;2572.0;395.612
36.0;0.0;57.0;0.0;45.0;0.0;48.0;0.0;51.95;2905056.0;0.0;21.0;28.59;10.98;457.0;128.0;2604.0;535.101
33.0;0.0;60.0;0.0;45.0;0.0;48.0;0.0;51.9;2902603.0;0.0;15.0;28.61;10.92;458.0;128.0;2620.0;895.872
33.0;0.0;61.0;0.0;45.0;0.0;49.0;0.0;69.35;3878067.0;0.0;26.0;28.23;10.95;459.0;128.0;2578.0;955.044
45.0;0.0;48.0;0.0;46.0;0.0;47.0;0.0;17.19;961268.0;0.0;3.0;28.03;11.06;460.0;128.0;2534.0;9.766
44.0;0.0;49.0;0.0;46.0;0.0;47.0;0.0;17.32;968773.0;0.0;0.0;27.85;11.17;461.0;128.0;2493.0;29.228
43.0;0.0;50.0;0.0;46.0;0.0;47.0;0.0;17.26;965296.0;0.0;0.0;28.43;11.31;462.0;128.0;2514.0;57.532
42.0;0.0;51.0;0.0;46.0;0.0;47.0;0.0;17.21;962507.0;0.0;0.0;28.44;11.27;463.0;128.0;2524.0;95.948
42.0;0.0;52.0;0.0;46.0;0.0;48.0;0.0;34.58;1933871.0;0.0;15.0;28.14;11.2;464.0;128.0;2512.0;116.396
40.0;0.0;54.0;0.0;46.0;0.0;48.0;0.0;34.64;1937444.0;0.0;11.0;28.63;11.21;465.0;128.0;2554.0;232.988
38.0;0.0;56.0;0.0;46.0;0.0;48.0;0.0;34.72;1941458.0;0.0;1.0;28.31;11.15;466.0;128.0;2539.0;391.304
37.0;0.0;58.0;0.0;46.0;0.0;49.0;0.0;52.04;2910390.0;0.0;30.0;28.31;11.2;467.0;128.0;2528.0;525.499
34.0;0.0;61.0;0.0;46.0;0.0;49.0;0.0;52.02;2908931.0;0.0;13.0;28.37;11.53;468.0;128.0;2461.0;850.437
34.0;0.0;62.0;0.0;46.0;0.0;50.0;0.0;69.29;3874951.0;0.0;37.0;28.32;11.54;469.0;128.0;2454.0;905.432
46.0;0.0;49.0;0.0;47.0;0.0;48.0;0.0;17.14;958449.0;0.0;2.0;28.49;11.63;470.0;128.0;2450.0;9.26
45.0;0.0;50.0;0.0;47.0;0.0;48.0;0.0;17.08;955390.0;0.0;2.0;28.15;11.54;471.0;128.0;2439.0;27.899
44.0;0.0;51.0;0.0;47.0;0.0;48.0;0.0;17.17;960303.0;0.0;5.0;28.08;11.42;472.0;128.0;2459.0;56.681
43.0;0.0;52.0;0.0;47.0;0.0;48.0;0.0;17.05;953540.0;0.0;3.0;28.05;11.48;473.0;128.0;2443.0;93.317
43.0;0.0;53.0;0.0;47.0;0.0;49.0;0.0;34.8;1945889.0;0.0;41.0;28.37;11.46;474.0;128.0;2476.0;114.479
41.0;0.0;55.0;0.0;47.0;0.0;49.0;0.0;34.73;1942070.0;0.0;1.0;28.14;11.37;475.0;128.0;2475.0;230.306
39.0;0.0;57.0;0.0;47.0;0.0;49.0;0.0;34.64;1937470.0;0.0;11.0;28.38;11.47;476.0;128.0;2474.0;379.511
38.0;0.0;59.0;0.0;47.0;0.0;50.0;0.0;52.01;2908397.0;0.0;1.0;28.4;11.35;477.0;128.0;2502.0;518.255
35.0;0.0;62.0;0.0;47.0;0.0;50.0;0.0;51.98;2906851.0;0.0;6.0;28.12;11.39;478.0;128.0;2469.0;860.228
35.0;0.0;63.0;0.0;47.0;0.0;51.0;0.0;69.37;3879434.0;0.0;7.0;28.37;11.34;479.0;128.0;2502.0;922.465
47.0;0.0;50.0;0.0;48.0;0.0;49.0;0.0;17.31;967927.0;0.0;0.0;28.2;11.45;480.0;128.0;2463.0;9.499
46.0;0.0;51.0;0.0;48.0;0.0;49.0;0.0;17.13;958207.0;0.0;2.0;28.63;11.52;481.0;128.0;2485.0;28.029
45.0;0.0;52.0;0.0;48.0;0.0;49.0;0.0;17.23;963453.0;0.0;0.0;28.24;11.54;482.0;128.0;2447.0;56.287
44.0;0.0;53.0;0.0;48.0;0.0;49.0;0.0;17.17;960072.0;0.0;8.0;28.52;11.47;483.0;128.0;2486.0;94.056
44.0;0.0;54.0;0.0;48.0;0.0;50.0;0.0;34.84;1948646.0;0.0;2.0;28.53;11.48;484.0;128.0;2485.0;114.411
42.0;0.0;56.0;0.0;48.0;0.0;50.0;0.0;34.82;1947497.0;0.0;13.0;28.41;11.48;485.0;128.0;2475.0;228.69
40.0;0.0;58.0;0.0;48.0;0.0;50.0;0.0;34.81;1946749.0;0.0;59.0;28.21;11.4;486.0;128.0;2475.0;383.715
39.0;0.0;60.0;0.0;48.0;0.0;51.0;0.0;52.04;2910110.0;0.0;11.0;28.5;11.38;487.0;128.0;2504.0;517.187
36.0;0.0;63.0;0.0;48.0;0.0;51.0;0.0;52.01;2908485.0;0.0;11.0;28.38;11.41;488.0;128.0;2487.0;859.216
48.0;0.0;51.0;0.0;49.0;0.0;50.0;0.0;17.17;960426.0;0.0;0.0;28.11;11.53;489.0;128.0;2438.0;9.357
47.0;0.0;52.0;0.0;49.0;0.0;50.0;0.0;17.12;957403.0;0.0;1.0;28.2;11.33;490.0;128.0;2489.0;28.482
46.0;0.0;53.0;0.0;49.0;0.0;50.0;0.0;17.05;953250.0;0.0;0.0;28.15;11.44;491.0;128.0;2461.0;56.186
45.0;0.0;54.0;0.0;49.0;0.0;50.0;0.0;17.08;955200.0;0.0;0.0;28.66;11.35;492.0;128.0;2525.0;94.552
45.0;0.0;55.0;0.0;49.0;0.0;51.0;0.0;34.78;1944938.0;0.0;1.0;28.38;11.12;493.0;128.0;2552.0;117.911
43.0;0.0;57.0;0.0;49.0;0.0;51.0;0.0;34.57;1933304.0;0.0;10.0;28.11;11.27;494.0;128.0;2494.0;231.279
41.0;0.0;59.0;0.0;49.0;0.0;51.0;0.0;34.64;1937461.0;0.0;3.0;28.67;11.35;495.0;128.0;2526.0;383.523
40.0;0.0;61.0;0.0;49.0;0.0;52.0;0.0;52.3;2924865.0;0.0;38.0;28.43;11.4;496.0;128.0;2494.0;518.859
49.0;0.0;52.0;0.0;50.0;0.0;51.0;0.0;17.16;959857.0;0.0;1.0;28.03;11.39;497.0;128.0;2461.0;9.466
48.0;0.0;53.0;0.0;50.0;0.0;51.0;0.0;17.21;962682.0;0.0;0.0;28.31;11.51;498.0;128.0;2460.0;28.184
47.0;0.0;54.0;0.0;50.0;0.0;51.0;0.0;17.21;962542.0;0.0;1.0;28.18;11.42;499.0;128.0;2468.0;56.813
46.0;0.0;55.0;0.0;50.0;0.0;51.0;0.0;17.21;962506.0;0.0;15.0;28.44;11.56;500.0;128.0;2460.0;93.541
46.0;0.0;56.0;0.0;50.0;0.0;52.0;0.0;34.77;1944434.0;0.0;56.0;28.27;11.4;501.0;128.0;2480.0;114.982
44.0;0.0;58.0;0.0;50.0;0.0;52.0;0.0;34.95;1954372.0;0.0;46.0;28.23;11.41;502.0;128.0;2474.0;230.952
42.0;0.0;60.0;0.0;50.0;0.0;52.0;0.0;34.7;1940796.0;0.0;18.0;28.41;11.32;503.0;128.0;2510.0;385.206
41.0;0.0;62.0;0.0;50.0;0.0;53.0;0.0;52.12;2914745.0;0.0;43.0;28.24;11.23;504.0;128.0;2515.0;524.901
50.0;0.0;53.0;0.0;51.0;0.0;52.0;0.0;17.2;962062.0;0.0;10.0;28.29;11.39;505.0;128.0;2484.0;9.488
49.0;0.0;54.0;0.0;51.0;0.0;52.0;0.0;17.24;964321.0;0.0;13.0;28.23;11.42;506.0;128.0;2472.0;28.456
48.0;0.0;55.0;0.0;51.0;0.0;52.0;0.0;17.28;966380.0;0.0;0.0;28.26;11.34;507.0;128.0;2492.0;57.446
47.0;0.0;56.0;0.0;51.0;0.0;52.0;0.0;17.17;960191.0;0.0;15.0;28.4;11.46;508.0;128.0;2478.0;94.138
47.0;0.0;57.0;0.0;51.0;0.0;53.0;0.0;34.95;1954529.0;0.0;24.0;28.35;11.35;509.0;128.0;2498.0;116.087
45.0;0.0;59.0;0.0;51.0;0.0;53.0;0.0;34.74;1942764.0;0.0;1.0;28.47;11.21;510.0;128.0;2540.0;233.661
43.0;0.0;61.0;0.0;51.0;0.0;53.0;0.0;34.83;1948032.0;0.0;17.0;28.61;11.1;511.0;128.0;2577.0;394.312
42.0;0.0;63.0;0.0;51.0;0.0;54.0;0.0;52.26;2922571.0;0.0;7.0;28.29;11.27;512.0;128.0;2510.0;524.442
51.0;0.0;54.0;0.0;52.0;0.0;53.0;0.0;17.14;958788.0;0.0;2.0;27.97;11.52;513.0;128.0;2428.0;9.348
50.0;0.0;55.0;0.0;52.0;0.0;53.0;0.0;17.22;962904.0;0.0;1.0;28.29;11.52;514.0;128.0;2456.0;28.176
49.0;0.0;56.0;0.0;52.0;0.0;53.0;0.0;17.1;956029.0;0.0;8.0;28.29;11.55;515.0;128.0;2449.0;55.814
48.0;0.0;57.0;0.0;52.0;0.0;53.0;0.0;17.28;966285.0;0.0;1.0;28.64;11.56;516.0;128.0;2478.0;93.922
48.0;0.0;58.0;0.0;52.0;0.0;54.0;0.0;34.99;1956962.0;0.0;6.0;28.52;11.55;517.0;128.0;2469.0;114.207
46.0;0.0;60.0;0.0;52.0;0.0;54.0;0.0;34.94;1953817.0;0.0;7.0;28.12;11.5;518.0;128.0;2445.0;229.079
44.0;0.0;62.0;0.0;52.0;0.0;54.0;0.0;34.96;1955268.0;0.0;5.0;28.66;11.61;519.0;128.0;2469.0;378.398
52.0;0.0;55.0;0.0;53.0;0.0;54.0;0.0;17.19;961102.0;0.0;0.0;28.47;11.6;520.0;128.0;2454.0;9.311
51.0;0.0;56.0;0.0;53.0;0.0;54.0;0.0;17.33;969123.0;0.0;6.0;28.32;11.67;521.0;128.0;2427.0;27.992
50.0;0.0;57.0;0.0;53.0;0.0;54.0;0.0;17.37;971635.0;0.0;0.0;28.23;11.61;522.0;128.0;2432.0;56.403
49.0;0.0;58.0;0.0;53.0;0.0;54.0;0.0;17.26;965243.0;0.0;1.0;28.32;11.69;523.0;128.0;2423.0;92.77
49.0;0.0;59.0;0.0;53.0;0.0;55.0;0.0;34.85;1949201.0;0.0;16.0;28.66;11.66;524.0;128.0;2458.0;112.677
47.0;0.0;61.0;0.0;53.0;0.0;55.0;0.0;34.93;1953222.0;0.0;10.0;28.37;11.66;525.0;128.0;2433.0;225.871
45.0;0.0;63.0;0.0;53.0;0.0;55.0;0.0;34.88;1950728.0;0.0;30.0;28.41;11.6;526.0;128.0;2449.0;377.858
53.0;0.0;56.0;0.0;54.0;0.0;55.0;0.0;17.3;967450.0;0.0;6.0;28.12;11.67;527.0;128.0;2410.0;9.314
52.0;0.0;57.0;0.0;54.0;0.0;55.0;0.0;17.32;968377.0;0.0;0.0;28.18;11.48;528.0;128.0;2455.0;28.439
51.0;0.0;58.0;0.0;54.0;0.0;55.0;0.0;17.35;970436.0;0.0;0.0;28.34;11.52;529.0;128.0;2460.0;56.778
50.0;0.0;59.0;0.0;54.0;0.0;55.0;0.0;17.31;967868.0;0.0;0.0;28.17;11.52;530.0;128.0;2445.0;94.411
50.0;0.0;60.0;0.0;54.0;0.0;56.0;0.0;34.82;1947151.0;0.0;13.0;28.03;11.41;531.0;128.0;2457.0;115.047
48.0;0.0;62.0;0.0;54.0;0.0;56.0;0.0;34.85;1949082.0;0.0;2.0;28.35;11.52;532.0;128.0;2461.0;228.093
54.0;0.0;57.0;0.0;55.0;0.0;56.0;0.0;17.17;960444.0;0.0;0.0;28.23;11.54;533.0;128.0;2446.0;9.349
53.0;0.0;58.0;0.0;55.0;0.0;56.0;0.0;17.21;962531.0;0.0;18.0;28.35;11.59;534.0;128.0;2446.0;27.99
52.0;0.0;59.0;0.0;55.0;0.0;56.0;0.0;17.13;958054.0;0.0;2.0;28.24;11.62;535.0;128.0;2430.0;55.575
51.0;0.0;60.0;0.0;55.0;0.0;56.0;0.0;17.08;955217.0;0.0;0.0;28.21;11.68;536.0;128.0;2415.0;91.881
51.0;0.0;61.0;0.0;55.0;0.0;57.0;0.0;34.74;1942857.0;0.0;2.0;28.23;11.61;537.0;128.0;2432.0;112.805
49.0;0.0;63.0;0.0;55.0;0.0;57.0;0.0;34.75;1943205.0;0.0;6.0;28.73;11.55;538.0;128.0;2487.0;226.847
55.0;0.0;58.0;0.0;56.0;0.0;57.0;0.0;17.22;962966.0;0.0;1.0;28.09;11.68;539.0;128.0;2405.0;9.263
54.0;0.0;59.0;0.0;56.0;0.0;57.0;0.0;17.24;964161.0;0.0;11.0;28.32;11.66;540.0;128.0;2429.0;27.87
53.0;0.0;60.0;0.0;56.0;0.0;57.0;0.0;17.12;957489.0;0.0;2.0;28.32;11.74;541.0;128.0;2412.0;54.975
52.0;0.0;61.0;0.0;56.0;0.0;57.0;0.0;17.13;957865.0;0.0;2.0;28.37;11.62;542.0;128.0;2441.0;92.626
52.0;0.0;62.0;0.0;56.0;0.0;58.0;0.0;34.9;1951590.0;0.0;2.0;28.31;11.78;543.0;128.0;2403.0;111.689
56.0;0.0;59.0;0.0;57.0;0.0;58.0;0.0;17.25;964879.0;0.0;1.0;28.35;11.76;544.0;128.0;2411.0;9.216
55.0;0.0;60.0;0.0;57.0;0.0;58.0;0.0;17.33;969128.0;0.0;15.0;28.23;11.8;545.0;128.0;2392.0;27.683
54.0;0.0;61.0;0.0;57.0;0.0;58.0;0.0;17.41;973569.0;0.0;8.0;28.2;11.81;546.0;128.0;2388.0;55.575
53.0;0.0;62.0;0.0;57.0;0.0;58.0;0.0;17.22;963053.0;0.0;2.0;28.44;11.59;547.0;128.0;2454.0;93.353
53.0;0.0;63.0;0.0;57.0;0.0;59.0;0.0;34.96;1955306.0;0.0;6.0;28.53;11.69;548.0;128.0;2441.0;112.743
57.0;0.0;60.0;0.0;58.0;0.0;59.0;0.0;17.19;961185.0;0.0;0.0;28.12;11.76;549.0;128.0;2391.0;9.184
56.0;0.0;61.0;0.0;58.0;0.0;59.0;0.0;17.23;963446.0;0.0;0.0;28.31;11.65;550.0;128.0;2430.0;27.878
55.0;0.0;62.0;0.0;58.0;0.0;59.0;0.0;17.16;959677.0;0.0;0.0;28.11;11.8;551.0;128.0;2382.0;54.823
54.0;0.0;63.0;0.0;58.0;0.0;59.0;0.0;17.17;960274.0;0.0;0.0;28.56;11.63;552.0;128.0;2456.0;92.762
58.0;0.0;61.0;0.0;59.0;0.0;60.0;0.0;17.19;961530.0;0.0;3.0;28.11;11.74;553.0;128.0;2394.0;9.2
