Ax;Ay;Bx;By;Mx;My;Nx;Ny;Vp;vp_raw;varvp;varvp_raw;tensao;corrente;step;potencia;resistencia corrente;resistividade
157.5;0.0;132.5;0.0;147.5;0.0;142.5;0.0;61.63;3446848.0;0.0;155.0;82.93;38.8;367.0;4.0;2137.0;149.703
162.5;0.0;127.5;0.0;147.5;0.0;142.5;0.0;33.04;1847711.0;0.0;11.0;85.36;38.26;368.0;4.0;2231.0;162.778
167.5;0.0;122.5;0.0;147.5;0.0;142.5;0.0;26.27;1469071.0;0.0;27.0;76.93;46.12;369.0;4.0;1668.0;178.945
170.0;0.0;117.5;0.0;147.5;0.0;140.0;0.0;23.15;1294783.0;0.0;3.0;116.96;36.03;370.0;5.0;3246.0;181.668
177.5;0.0;110.0;0.0;147.5;0.0;140.0;0.0;19.83;1108866.0;0.0;16.0;96.86;43.21;371.0;5.0;2242.0;216.262
177.5;0.0;107.5;0.0;147.5;0.0;137.5;0.0;28.6;1599162.0;0.0;11.0;91.0;46.43;372.0;5.0;1960.0;232.219
187.5;0.0;97.5;0.0;147.5;0.0;137.5;0.0;26.29;1470206.0;0.0;0.0;90.03;60.6;373.0;6.0;1486.0;272.582
197.5;0.0;85.0;0.0;147.5;0.0;135.0;0.0;25.11;1404105.0;0.0;6.0;86.82;61.69;374.0;6.0;1407.0;319.685
207.5;0.0;72.5;0.0;147.5;0.0;132.5;0.0;18.35;1026206.0;0.0;0.0;140.95;49.44;375.0;7.0;2851.0;349.807
217.5;0.0;60.0;0.0;147.5;0.0;130.0;0.0;15.43;862963.0;0.0;0.0;188.34;43.25;376.0;8.0;4355.0;392.281
227.5;0.0;47.5;0.0;147.5;0.0;127.5;0.0;18.92;1057969.0;0.0;17.0;175.54;52.22;377.0;8.0;3362.0;455.296
147.5;0.0;140.0;0.0;145.0;0.0;142.5;0.0;692.14;38707509.0;0.03;6554.0;83.37;30.17;378.0;3.0;2763.0;360.362
150.0;0.0;137.5;0.0;145.0;0.0;142.5;0.0;122.57;6854530.0;0.0;186.0;71.18;33.28;379.0;3.0;2139.0;173.557
152.5;0.0;135.0;0.0;145.0;0.0;142.5;0.0;71.49;3998145.0;0.0;2.0;78.51;41.32;380.0;4.0;1900.0;163.063
155.0;0.0;132.5;0.0;145.0;0.0;142.5;0.0;34.03;1902924.0;0.0;7.0;87.94;37.01;381.0;4.0;2376.0;144.432
155.0;0.0;130.0;0.0;145.0;0.0;140.0;0.0;55.21;3087695.0;0.0;5.0;87.84;36.78;382.0;4.0;2388.0;141.474
160.0;0.0;125.0;0.0;145.0;0.0;140.0;0.0;32.77;1832595.0;0.0;0.0;78.43;39.71;383.0;4.0;1975.0;155.553
165.0;0.0;120.0;0.0;145.0;0.0;140.0;0.0;24.86;1390184.0;0.0;1.0;70.76;44.52;384.0;4.0;1589.0;175.427
167.5;0.0;115.0;0.0;145.0;0.0;137.5;0.0;32.53;1819383.0;0.0;5.0;88.84;47.69;385.0;5.0;1863.0;192.863
175.0;0.0;107.5;0.0;145.0;0.0;137.5;0.0;26.02;1455278.0;0.0;5.0;78.54;52.35;386.0;5.0;1500.0;234.224
175.0;0.0;105.0;0.0;145.0;0.0;135.0;0.0;31.05;1736683.0;0.0;5.0;84.03;49.83;387.0;5.0;1686.0;234.91
185.0;0.0;95.0;0.0;145.0;0.0;135.0;0.0;25.56;1429571.0;0.0;6.0;96.07;57.27;388.0;6.0;1677.0;280.423
195.0;0.0;82.5;0.0;145.0;0.0;132.5;0.0;20.85;1165936.0;0.0;1.0;105.55;52.12;389.0;6.0;2025.0;314.189
205.0;0.0;70.0;0.0;145.0;0.0;130.0;0.0;19.83;1108851.0;0.0;1.0;140.9;53.34;390.0;7.0;2642.0;350.381
215.0;0.0;57.5;0.0;145.0;0.0;127.5;0.0;19.85;1109980.0;0.0;5.0;160.32;58.59;391.0;8.0;2736.0;372.525
225.0;0.0;45.0;0.0;145.0;0.0;125.0;0.0;16.73;935344.0;0.0;0.0;168.21;54.01;392.0;8.0;3114.0;389.253
145.0;0.0;137.5;0.0;142.5;0.0;140.0;0.0;724.77;40532281.0;0.01;2697.0;84.56;29.62;393.0;3.0;2855.0;384.357
147.5;0.0;135.0;0.0;142.5;0.0;140.0;0.0;124.65;6971008.0;0.0;126.0;70.88;34.5;394.0;3.0;2054.0;170.261
150.0;0.0;132.5;0.0;142.5;0.0;140.0;0.0;56.3;3148451.0;0.0;13.0;88.94;35.71;395.0;4.0;2491.0;148.59
152.5;0.0;130.0;0.0;142.5;0.0;140.0;0.0;30.93;1729701.0;0.0;10.0;95.86;34.79;396.0;4.0;2755.0;139.651
152.5;0.0;127.5;0.0;142.5;0.0;137.5;0.0;57.34;3206528.0;0.0;0.0;91.34;36.0;397.0;4.0;2537.0;150.116
157.5;0.0;122.5;0.0;142.5;0.0;137.5;0.0;32.57;1821579.0;0.0;2.0;84.09;38.53;398.0;4.0;2182.0;159.338
162.5;0.0;117.5;0.0;142.5;0.0;137.5;0.0;19.95;1115687.0;0.0;1.0;92.41;34.9;399.0;4.0;2648.0;179.584
165.0;0.0;112.5;0.0;142.5;0.0;135.0;0.0;34.87;1950318.0;0.0;3.0;83.62;51.93;400.0;5.0;1610.0;189.857
172.5;0.0;105.0;0.0;142.5;0.0;135.0;0.0;15.97;892987.0;0.0;0.0;116.38;34.85;401.0;5.0;3339.0;215.945
172.5;0.0;102.5;0.0;142.5;0.0;132.5;0.0;19.59;1095666.0;0.0;0.0;119.11;34.46;402.0;5.0;3456.0;214.314
182.5;0.0;92.5;0.0;142.5;0.0;132.5;0.0;21.59;1207251.0;0.0;6.0;103.85;53.53;403.0;6.0;1940.0;253.417
192.5;0.0;80.0;0.0;142.5;0.0;130.0;0.0;19.03;1064487.0;0.0;2.0;107.6;50.73;404.0;6.0;2121.0;294.621
202.5;0.0;67.5;0.0;142.5;0.0;127.5;0.0;16.93;946907.0;0.0;16.0;145.55;50.48;405.0;7.0;2883.0;316.089
212.5;0.0;55.0;0.0;142.5;0.0;125.0;0.0;19.1;1068056.0;0.0;13.0;157.62;60.11;406.0;8.0;2622.0;349.385
222.5;0.0;42.5;0.0;142.5;0.0;122.5;0.0;15.91;889603.0;0.0;3.0;172.41;52.47;407.0;8.0;3286.0;381.039
142.5;0.0;135.0;0.0;140.0;0.0;137.5;0.0;902.24;50457192.0;0.11;25280.0;77.36;32.86;408.0;3.0;2354.0;431.295
145.0;0.0;132.5;0.0;140.0;0.0;137.5;0.0;130.12;7277018.0;0.0;308.0;87.1;29.51;409.0;3.0;2952.0;207.786
147.5;0.0;130.0;0.0;140.0;0.0;137.5;0.0;54.2;3030919.0;0.0;5.0;90.36;36.36;410.0;4.0;2485.0;140.49
150.0;0.0;127.5;0.0;140.0;0.0;137.5;0.0;36.52;2042082.0;0.0;20.0;82.67;40.26;411.0;4.0;2053.0;142.488
150.0;0.0;125.0;0.0;140.0;0.0;135.0;0.0;61.48;3438341.0;0.0;25.0;80.0;41.6;412.0;4.0;1923.0;139.287
155.0;0.0;120.0;0.0;140.0;0.0;135.0;0.0;30.87;1726519.0;0.0;3.0;85.07;37.97;413.0;4.0;2240.0;153.249
160.0;0.0;115.0;0.0;140.0;0.0;135.0;0.0;19.55;1093188.0;0.0;6.0;83.33;36.42;414.0;4.0;2288.0;168.638
162.5;0.0;110.0;0.0;140.0;0.0;132.5;0.0;26.39;1476040.0;0.0;1.0;92.9;43.07;415.0;5.0;2157.0;173.243
170.0;0.0;102.5;0.0;140.0;0.0;132.5;0.0;16.01;895145.0;0.0;1.0;110.31;37.39;416.0;5.0;2950.0;201.779
170.0;0.0;100.0;0.0;140.0;0.0;130.0;0.0;21.71;1213981.0;0.0;0.0;105.29;39.48;417.0;5.0;2667.0;207.307
180.0;0.0;90.0;0.0;140.0;0.0;130.0;0.0;19.67;1100146.0;0.0;0.0;107.09;48.97;418.0;6.0;2187.0;252.38
190.0;0.0;77.5;0.0;140.0;0.0;127.5;0.0;17.29;967200.0;0.0;1.0;113.1;46.19;419.0;6.0;2449.0;293.993
200.0;0.0;65.0;0.0;140.0;0.0;125.0;0.0;21.29;1190463.0;0.0;0.0;138.67;56.53;420.0;7.0;2453.0;354.951
210.0;0.0;52.5;0.0;140.0;0.0;122.5;0.0;19.37;1083457.0;0.0;2.0;170.82;57.67;421.0;8.0;2962.0;369.316
220.0;0.0;40.0;0.0;140.0;0.0;120.0;0.0;13.83;773291.0;0.0;0.0;196.21;45.44;422.0;8.0;4318.0;382.467
140.0;0.0;132.5;0.0;137.5;0.0;135.0;0.0;706.98;39537058.0;0.03;7299.0;87.33;29.25;423.0;3.0;2986.0;379.665
142.5;0.0;130.0;0.0;137.5;0.0;135.0;0.0;98.07;5484611.0;0.0;0.0;89.69;28.53;424.0;3.0;3144.0;161.985
145.0;0.0;127.5;0.0;137.5;0.0;135.0;0.0;46.5;2600379.0;0.0;18.0;98.28;33.32;425.0;4.0;2950.0;131.528
147.5;0.0;125.0;0.0;137.5;0.0;135.0;0.0;30.34;1696598.0;0.0;0.0;90.19;36.91;426.0;4.0;2444.0;129.119
147.5;0.0;122.5;0.0;137.5;0.0;132.5;0.0;48.47;2710788.0;0.0;0.0;93.17;36.07;427.0;4.0;2583.0;126.648
152.5;0.0;117.5;0.0;137.5;0.0;132.5;0.0;25.57;1430006.0;0.0;6.0;91.92;36.1;428.0;4.0;2546.0;133.513
157.5;0.0;112.5;0.0;137.5;0.0;132.5;0.0;19.68;1100371.0;0.0;3.0;79.61;41.2;429.0;4.0;1932.0;150.064
160.0;0.0;107.5;0.0;137.5;0.0;130.0;0.0;29.04;1624013.0;0.0;8.0;84.24;47.68;430.0;5.0;1767.0;172.208
167.5;0.0;100.0;0.0;137.5;0.0;130.0;0.0;23.29;1302654.0;0.0;19.0;78.77;55.53;431.0;5.0;1419.0;197.644
167.5;0.0;97.5;0.0;137.5;0.0;127.5;0.0;28.25;1580066.0;0.0;32.0;81.74;54.4;432.0;5.0;1503.0;195.772
177.5;0.0;87.5;0.0;137.5;0.0;127.5;0.0;18.55;1037545.0;0.0;3.0;108.44;49.91;433.0;6.0;2173.0;233.527
187.5;0.0;75.0;0.0;137.5;0.0;125.0;0.0;21.07;1178473.0;0.0;19.0;92.9;59.63;434.0;6.0;1558.0;277.517
197.5;0.0;62.5;0.0;137.5;0.0;122.5;0.0;19.38;1083725.0;0.0;6.0;130.17;61.13;435.0;7.0;2129.0;298.793
207.5;0.0;50.0;0.0;137.5;0.0;120.0;0.0;15.39;860923.0;0.0;2.0;175.81;53.42;436.0;8.0;3291.0;316.776
217.5;0.0;37.5;0.0;137.5;0.0;117.5;0.0;13.2;738181.0;0.0;2.0;198.18;43.7;437.0;8.0;4535.0;379.579
137.5;0.0;130.0;0.0;135.0;0.0;132.5;0.0;898.59;50252840.0;0.02;3856.0;86.64;29.26;438.0;3.0;2961.0;482.4
140.0;0.0;127.5;0.0;135.0;0.0;132.5;0.0;90.15;5041498.0;0.0;38.0;80.12;31.24;439.0;3.0;2565.0;135.987
142.5;0.0;125.0;0.0;135.0;0.0;132.5;0.0;43.87;2453396.0;0.0;68.0;88.82;36.43;440.0;4.0;2438.0;113.496
145.0;0.0;122.5;0.0;135.0;0.0;132.5;0.0;25.25;1412132.0;0.0;12.0;93.02;34.85;441.0;4.0;2669.0;113.809
145.0;0.0;120.0;0.0;135.0;0.0;130.0;0.0;48.9;2734702.0;0.0;13.0;93.89;35.04;442.0;4.0;2680.0;131.527
150.0;0.0;115.0;0.0;135.0;0.0;130.0;0.0;28.56;1597266.0;0.0;11.0;88.03;37.46;443.0;4.0;2350.0;143.712
155.0;0.0;110.0;0.0;135.0;0.0;130.0;0.0;18.7;1045799.0;0.0;11.0;87.43;37.85;444.0;4.0;2310.0;155.212
157.5;0.0;105.0;0.0;135.0;0.0;127.5;0.0;28.22;1578419.0;0.0;12.0;89.48;47.28;445.0;5.0;1893.0;168.761
165.0;0.0;97.5;0.0;135.0;0.0;127.5;0.0;21.84;1221473.0;0.0;3.0;83.3;53.04;446.0;5.0;1571.0;194.04
165.0;0.0;95.0;0.0;135.0;0.0;125.0;0.0;29.44;1646680.0;0.0;7.0;77.15;55.52;447.0;5.0;1390.0;199.903
175.0;0.0;85.0;0.0;135.0;0.0;125.0;0.0;22.47;1256675.0;0.0;13.0;93.54;59.6;448.0;6.0;1569.0;236.885
185.0;0.0;72.5;0.0;135.0;0.0;122.5;0.0;17.64;986470.0;0.0;10.0;105.5;54.54;449.0;6.0;1934.0;254.023
195.0;0.0;60.0;0.0;135.0;0.0;120.0;0.0;16.81;940031.0;0.0;7.0;147.89;51.94;450.0;7.0;2847.0;305.026
205.0;0.0;47.5;0.0;135.0;0.0;117.5;0.0;17.16;959572.0;0.0;16.0;169.13;56.45;451.0;8.0;2996.0;334.25
215.0;0.0;35.0;0.0;135.0;0.0;115.0;0.0;18.52;1035568.0;0.0;16.0;159.9;61.32;452.0;8.0;2608.0;379.532
135.0;0.0;127.5;0.0;132.5;0.0;130.0;0.0;1342.72;75090440.0;0.1;22625.0;66.24;39.74;453.0;3.0;1667.0;530.735
137.5;0.0;125.0;0.0;132.5;0.0;130.0;0.0;158.91;8887168.0;0.0;346.0;78.45;31.43;454.0;3.0;2496.0;238.258
140.0;0.0;122.5;0.0;132.5;0.0;130.0;0.0;54.82;3065830.0;0.0;35.0;91.72;36.41;455.0;4.0;2519.0;141.902
142.5;0.0;120.0;0.0;132.5;0.0;130.0;0.0;32.02;1790905.0;0.0;26.0;91.34;35.3;456.0;4.0;2588.0;142.484
142.5;0.0;117.5;0.0;132.5;0.0;127.5;0.0;48.59;2717525.0;0.0;5.0;97.08;32.84;457.0;4.0;2956.0;139.449
147.5;0.0;112.5;0.0;132.5;0.0;127.5;0.0;30.69;1716523.0;0.0;0.0;83.97;37.58;458.0;4.0;2234.0;153.936
152.5;0.0;107.5;0.0;132.5;0.0;127.5;0.0;22.6;1263795.0;0.0;3.0;74.6;41.19;459.0;4.0;1811.0;172.372
155.0;0.0;102.5;0.0;132.5;0.0;125.0;0.0;27.72;1550148.0;0.0;8.0;95.55;43.05;460.0;5.0;2220.0;182.059
162.5;0.0;95.0;0.0;132.5;0.0;125.0;0.0;21.54;1204570.0;0.0;6.0;89.55;46.53;461.0;5.0;1925.0;218.149
162.5;0.0;92.5;0.0;132.5;0.0;122.5;0.0;25.94;1450730.0;0.0;2.0;95.02;45.09;462.0;5.0;2107.0;216.881
172.5;0.0;82.5;0.0;132.5;0.0;122.5;0.0;14.91;833577.0;0.0;0.0;133.7;39.46;463.0;6.0;3388.0;237.411
182.5;0.0;70.0;0.0;132.5;0.0;120.0;0.0;17.73;991306.0;0.0;0.0;115.89;48.39;464.0;6.0;2395.0;287.768
192.5;0.0;57.5;0.0;132.5;0.0;117.5;0.0;18.18;1016581.0;0.0;0.0;147.42;52.67;465.0;7.0;2799.0;325.313
202.5;0.0;45.0;0.0;132.5;0.0;115.0;0.0;-40.66;-2273773.0;1.23;275033.0;179.95;50.66;466.0;8.0;3552.0;882.511
212.5;0.0;32.5;0.0;132.5;0.0;112.5;0.0;18.37;1027476.0;0.0;3.0;162.98;54.19;467.0;8.0;3008.0;425.99
132.5;0.0;125.0;0.0;130.0;0.0;127.5;0.0;837.68;46846244.0;0.0;418.0;85.24;29.1;468.0;3.0;2929.0;452.173
135.0;0.0;122.5;0.0;130.0;0.0;127.5;0.0;140.01;7830047.0;0.0;0.0;68.71;37.8;469.0;3.0;1818.0;174.545
137.5;0.0;120.0;0.0;130.0;0.0;127.5;0.0;48.77;2727154.0;0.0;24.0;95.54;33.96;470.0;4.0;2813.0;135.349
140.0;0.0;117.5;0.0;130.0;0.0;127.5;0.0;25.49;1425682.0;0.0;0.0;97.46;33.08;471.0;4.0;2946.0;121.039
140.0;0.0;115.0;0.0;130.0;0.0;125.0;0.0;46.19;2583033.0;0.0;18.0;96.83;33.68;472.0;4.0;2875.0;129.255
145.0;0.0;110.0;0.0;130.0;0.0;125.0;0.0;26.37;1474703.0;0.0;11.0;95.06;34.25;473.0;4.0;2775.0;145.128
150.0;0.0;105.0;0.0;130.0;0.0;125.0;0.0;21.64;1210318.0;0.0;0.0;80.37;41.44;474.0;4.0;1939.0;164.054
152.5;0.0;100.0;0.0;130.0;0.0;122.5;0.0;27.67;1547629.0;0.0;18.0;89.49;46.02;475.0;5.0;1945.0;170.002
160.0;0.0;92.5;0.0;130.0;0.0;122.5;0.0;18.61;1040645.0;0.0;2.0;92.94;46.1;476.0;5.0;2016.0;190.233
160.0;0.0;90.0;0.0;130.0;0.0;120.0;0.0;23.2;1297195.0;0.0;6.0;93.2;44.85;477.0;5.0;2078.0;195.01
170.0;0.0;80.0;0.0;130.0;0.0;120.0;0.0;15.41;861518.0;0.0;1.0;128.95;43.11;478.0;6.0;2991.0;224.597
180.0;0.0;67.5;0.0;130.0;0.0;117.5;0.0;15.61;872763.0;0.0;6.0;121.34;46.05;479.0;6.0;2635.0;266.234
190.0;0.0;55.0;0.0;130.0;0.0;115.0;0.0;19.02;1063554.0;0.0;13.0;132.08;58.93;480.0;7.0;2241.0;304.19
200.0;0.0;42.5;0.0;130.0;0.0;112.5;0.0;21.26;1188971.0;0.0;0.0;146.09;68.26;481.0;8.0;2140.0;342.464
210.0;0.0;30.0;0.0;130.0;0.0;110.0;0.0;20.52;1147345.0;0.0;1.0;143.08;68.06;482.0;8.0;2102.0;378.874
130.0;0.0;122.5;0.0;127.5;0.0;125.0;0.0;895.8;50096647.0;0.01;1803.0;84.17;29.41;483.0;3.0;2862.0;478.449
132.5;0.0;120.0;0.0;127.5;0.0;125.0;0.0;109.11;6101718.0;0.0;169.0;84.87;28.82;484.0;3.0;2945.0;178.407
135.0;0.0;117.5;0.0;127.5;0.0;125.0;0.0;55.27;3091090.0;0.0;0.0;87.04;39.11;485.0;4.0;2226.0;133.19
137.5;0.0;115.0;0.0;127.5;0.0;125.0;0.0;26.57;1485948.0;0.0;0.0;103.16;32.28;486.0;4.0;3196.0;129.294
137.5;0.0;112.5;0.0;127.5;0.0;122.5;0.0;49.66;2777080.0;0.0;16.0;93.92;35.42;487.0;4.0;2652.0;132.138
142.5;0.0;107.5;0.0;127.5;0.0;122.5;0.0;29.19;1632609.0;0.0;1.0;88.17;37.37;488.0;4.0;2359.0;147.235
147.5;0.0;102.5;0.0;127.5;0.0;122.5;0.0;19.02;1063473.0;0.0;2.0;87.49;37.44;489.0;4.0;2337.0;159.597
150.0;0.0;97.5;0.0;127.5;0.0;120.0;0.0;28.37;1586692.0;0.0;6.0;96.08;45.98;490.0;5.0;2090.0;174.455
157.5;0.0;90.0;0.0;127.5;0.0;120.0;0.0;18.62;1041318.0;0.0;5.0;95.76;44.99;491.0;5.0;2128.0;195.032
157.5;0.0;87.5;0.0;127.5;0.0;117.5;0.0;24.14;1350010.0;0.0;8.0;95.18;45.51;492.0;5.0;2091.0;199.968
167.5;0.0;77.5;0.0;127.5;0.0;117.5;0.0;19.75;1104686.0;0.0;0.0;112.18;52.16;493.0;6.0;2151.0;237.908
177.5;0.0;65.0;0.0;127.5;0.0;115.0;0.0;15.39;860936.0;0.0;0.0;129.99;41.83;494.0;6.0;3108.0;288.962
187.5;0.0;52.5;0.0;127.5;0.0;112.5;0.0;17.49;978383.0;0.0;0.0;160.37;45.02;495.0;7.0;3562.0;366.147
197.5;0.0;40.0;0.0;127.5;0.0;110.0;0.0;20.5;1146575.0;0.0;3.0;146.51;66.6;496.0;8.0;2200.0;338.452
207.5;0.0;27.5;0.0;127.5;0.0;107.5;0.0;16.73;935847.0;0.0;3.0;163.97;56.62;497.0;8.0;2896.0;371.309
127.5;0.0;120.0;0.0;125.0;0.0;122.5;0.0;809.56;45273623.0;0.01;2611.0;81.95;30.39;498.0;3.0;2697.0;418.445
130.0;0.0;117.5;0.0;125.0;0.0;122.5;0.0;103.11;5766505.0;0.0;200.0;91.93;26.81;499.0;3.0;3429.0;181.236
132.5;0.0;115.0;0.0;125.0;0.0;122.5;0.0;42.71;2388672.0;0.0;36.0;102.36;31.77;500.0;4.0;3222.0;126.702
135.0;0.0;112.5;0.0;125.0;0.0;122.5;0.0;36.53;2042655.0;0.0;1.0;69.84;45.5;501.0;4.0;1535.0;126.113
135.0;0.0;110.0;0.0;125.0;0.0;120.0;0.0;58.68;3281619.0;0.0;25.0;78.6;42.86;502.0;4.0;1834.0;129.035
140.0;0.0;105.0;0.0;125.0;0.0;120.0;0.0;28.57;1597710.0;0.0;1.0;87.59;36.72;503.0;4.0;2385.0;146.659
145.0;0.0;100.0;0.0;125.0;0.0;120.0;0.0;18.81;1052201.0;0.0;0.0;93.05;35.87;504.0;4.0;2594.0;164.743
147.5;0.0;95.0;0.0;125.0;0.0;117.5;0.0;27.22;1522352.0;0.0;3.0;97.64;44.01;505.0;5.0;2219.0;174.876
155.0;0.0;87.5;0.0;125.0;0.0;117.5;0.0;17.82;996691.0;0.0;0.0;98.97;42.89;506.0;5.0;2308.0;195.791
155.0;0.0;85.0;0.0;125.0;0.0;115.0;0.0;24.03;1343847.0;0.0;5.0;97.9;44.25;507.0;5.0;2212.0;204.725
165.0;0.0;75.0;0.0;125.0;0.0;115.0;0.0;22.21;1241875.0;0.0;0.0;98.53;57.18;508.0;6.0;1723.0;244.053
175.0;0.0;62.5;0.0;125.0;0.0;112.5;0.0;16.45;920120.0;0.0;0.0;123.25;47.93;509.0;6.0;2571.0;269.556
185.0;0.0;50.0;0.0;125.0;0.0;110.0;0.0;17.54;981131.0;0.0;0.0;153.76;51.76;510.0;7.0;2971.0;319.379
195.0;0.0;37.5;0.0;125.0;0.0;107.5;0.0;17.1;956311.0;0.0;6.0;178.88;57.71;511.0;8.0;3100.0;325.809
205.0;0.0;25.0;0.0;125.0;0.0;105.0;0.0;17.51;979286.0;0.0;7.0;159.23;59.64;512.0;8.0;2670.0;368.942
125.0;0.0;117.5;0.0;122.5;0.0;120.0;0.0;966.27;54037834.0;0.16;35140.0;81.21;32.31;513.0;3.0;2513.0;469.766
127.5;0.0;115.0;0.0;122.5;0.0;120.0;0.0;128.78;7201671.0;0.0;587.0;84.09;30.53;514.0;3.0;2754.0;198.775
130.0;0.0;112.5;0.0;122.5;0.0;120.0;0.0;51.93;2904305.0;0.0;106.0;92.58;35.66;515.0;4.0;2596.0;137.249
132.5;0.0;110.0;0.0;122.5;0.0;120.0;0.0;25.28;1413653.0;0.0;3.0;96.12;34.27;516.0;4.0;2805.0;115.873
132.5;0.0;107.5;0.0;122.5;0.0;117.5;0.0;50.41;2819197.0;0.0;6.0;91.96;36.15;517.0;4.0;2544.0;131.425
137.5;0.0;102.5;0.0;122.5;0.0;117.5;0.0;28.25;1579933.0;0.0;5.0;89.49;35.49;518.0;4.0;2522.0;150.042
142.5;0.0;97.5;0.0;122.5;0.0;117.5;0.0;18.66;1043651.0;0.0;0.0;90.39;35.45;519.0;4.0;2550.0;165.366
145.0;0.0;92.5;0.0;122.5;0.0;115.0;0.0;25.51;1426580.0;0.0;10.0;102.29;40.47;520.0;5.0;2528.0;178.225
152.5;0.0;85.0;0.0;122.5;0.0;115.0;0.0;19.63;1097695.0;0.0;3.0;93.05;44.74;521.0;5.0;2080.0;206.759
152.5;0.0;82.5;0.0;122.5;0.0;112.5;0.0;23.98;1340786.0;0.0;10.0;97.7;43.85;522.0;5.0;2228.0;206.163
162.5;0.0;72.5;0.0;122.5;0.0;112.5;0.0;17.07;954899.0;0.0;0.0;123.11;44.71;523.0;6.0;2754.0;239.888
172.5;0.0;60.0;0.0;122.5;0.0;110.0;0.0;11.39;637137.0;0.0;0.0;162.25;32.29;524.0;6.0;5025.0;277.042
182.5;0.0;47.5;0.0;122.5;0.0;107.5;0.0;17.36;971063.0;0.0;0.0;151.92;49.23;525.0;7.0;3086.0;332.346
192.5;0.0;35.0;0.0;122.5;0.0;105.0;0.0;18.29;1023099.0;0.0;1.0;166.0;56.17;526.0;8.0;2955.0;358.036
202.5;0.0;22.5;0.0;122.5;0.0;102.5;0.0;15.81;884055.0;0.0;0.0;173.6;52.53;527.0;8.0;3305.0;378.211
122.5;0.0;115.0;0.0;120.0;0.0;117.5;0.0;1086.77;60776485.0;0.18;41169.0;80.92;31.82;528.0;3.0;2543.0;536.485
125.0;0.0;112.5;0.0;120.0;0.0;117.5;0.0;197.59;11050196.0;0.0;843.0;70.56;35.92;529.0;3.0;1964.0;259.221
127.5;0.0;110.0;0.0;120.0;0.0;117.5;0.0;54.43;3044223.0;0.0;15.0;90.62;36.49;530.0;4.0;2483.0;140.584
130.0;0.0;107.5;0.0;120.0;0.0;117.5;0.0;30.79;1722150.0;0.0;1.0;89.48;36.49;531.0;4.0;2452.0;132.543
130.0;0.0;105.0;0.0;120.0;0.0;115.0;0.0;51.32;2869926.0;0.0;29.0;91.19;35.24;532.0;4.0;2588.0;137.253
135.0;0.0;100.0;0.0;120.0;0.0;115.0;0.0;39.44;2205772.0;0.0;7.0;68.16;47.09;533.0;4.0;1447.0;157.874
140.0;0.0;95.0;0.0;120.0;0.0;115.0;0.0;21.43;1198393.0;0.0;0.0;84.35;37.83;534.0;4.0;2230.0;177.965
142.5;0.0;90.0;0.0;120.0;0.0;112.5;0.0;24.46;1367972.0;0.0;2.0;106.16;38.95;535.0;5.0;2726.0;177.558
150.0;0.0;82.5;0.0;120.0;0.0;112.5;0.0;19.87;1111096.0;0.0;0.0;88.36;47.25;536.0;5.0;1870.0;198.17
150.0;0.0;80.0;0.0;120.0;0.0;110.0;0.0;24.35;1361489.0;0.0;2.0;90.99;44.76;537.0;5.0;2033.0;205.088
160.0;0.0;70.0;0.0;120.0;0.0;110.0;0.0;17.63;985942.0;0.0;1.0;109.83;46.77;538.0;6.0;2348.0;236.845
170.0;0.0;57.5;0.0;120.0;0.0;107.5;0.0;13.14;734705.0;0.0;2.0;145.28;36.27;539.0;6.0;4006.0;284.536
180.0;0.0;45.0;0.0;120.0;0.0;105.0;0.0;15.82;884777.0;0.0;0.0;158.46;42.86;540.0;7.0;3697.0;347.877
190.0;0.0;32.5;0.0;120.0;0.0;102.5;0.0;19.82;1108199.0;0.0;0.0;151.72;60.71;541.0;8.0;2499.0;358.973
200.0;0.0;20.0;0.0;120.0;0.0;100.0;0.0;20.6;1151962.0;0.0;2.0;146.33;68.04;542.0;8.0;2151.0;380.463
120.0;0.0;112.5;0.0;117.5;0.0;115.0;0.0;1286.19;71928869.0;0.04;7831.0;74.86;33.95;543.0;3.0;2205.0;595.094
122.5;0.0;110.0;0.0;117.5;0.0;115.0;0.0;171.7;9602233.0;0.0;180.0;77.13;32.86;544.0;3.0;2347.0;246.232
125.0;0.0;107.5;0.0;117.5;0.0;115.0;0.0;67.64;3782937.0;0.0;39.0;74.37;42.74;545.0;4.0;1740.0;149.156
127.5;0.0;105.0;0.0;117.5;0.0;115.0;0.0;31.56;1764790.0;0.0;12.0;87.27;37.89;546.0;4.0;2303.0;130.838
127.5;0.0;102.5;0.0;117.5;0.0;112.5;0.0;51.19;2862530.0;0.0;37.0;87.62;37.25;547.0;4.0;2352.0;129.518
132.5;0.0;97.5;0.0;117.5;0.0;112.5;0.0;25.52;1427308.0;0.0;2.0;93.35;34.39;548.0;4.0;2714.0;139.878
137.5;0.0;92.5;0.0;117.5;0.0;112.5;0.0;18.4;1029035.0;0.0;0.0;90.21;35.8;549.0;4.0;2520.0;161.467
140.0;0.0;87.5;0.0;117.5;0.0;110.0;0.0;25.41;1420803.0;0.0;3.0;99.4;41.15;550.0;5.0;2416.0;174.593
147.5;0.0;80.0;0.0;117.5;0.0;110.0;0.0;17.07;954539.0;0.0;0.0;98.25;40.54;551.0;5.0;2424.0;198.422
